AGE,TOT_LOAN,TOT_LOAN_CRD,LOAN_BNK,LOAN_CPT,CRDT_CNT,GUARN_CNT,INCOME,LOAN_CRD_CNT,LATE_RATE,LATE_RATE_1Y,INS_MON_MAX,CANCEL_CNT_1Y,CALL_TIME,TEL_COST_MON,MOBILE_PRICE,SUSP_DAY,LATE_TEL,COMB_COMM,SEX,PAY_METHOD,JOB,TARGET
35,57,57,42,15,2,1,4200,0,3,0,60,0,0.81,70,700,0,0,1,F,C,C,1
40,0,0,0,0,0,0,5300,0,3,0,490,0,0,70,900,0,50,1,M,C,C,1
55,69,0,0,0,0,0,5600,3,1,0,1490,0,0.31,40,900,0,0,0,F,C,C,1
40,9,9,0,0,1,0,4200,1,0,0,60,0,3.04,40,700,0,0,0,F,C,C,1
50,0,0,0,0,0,0,5400,0,14,0,260,0,0.44,50,300,0,0,0,F,C,C,1
35,0,0,0,0,0,0,4500,0,20,0,190,0,0.71,70,0,0,0,0,F,C,C,1
50,0,0,0,0,0,0,0,0,18,30,990,0,2.01,70,900,0,0,0,M,C,C,1
45,9,9,0,3,2,0,3300,0,46,50,1990,0,0.95,220,900,0,0,0,F,C,C,1
55,15,12,0,3,2,1,7900,0,2,10,2990,0,4.91,40,1000,0,0,0,F,C,C,1
50,3,3,3,0,0,0,3400,0,6,0,120,0,6.05,70,900,0,0,1,F,C,C,1
40,3,3,0,0,3,0,5700,1,44,90,590,0,0.12,50,900,4,0,0,M,C,C,1
55,15,12,15,0,0,0,3900,0,12,20,1990,0,4.09,60,300,0,0,0,F,C,C,1
50,36,12,0,30,3,0,4600,0,1,20,140,0,0,40,0,0,0,0,M,C,C,1
45,0,0,0,0,0,0,6000,0,10,10,50,0,1.51,200,800,0,0,1,M,C,C,1
45,69,6,0,0,0,0,0,0,3,0,120,0,0.29,50,900,0,0,0,M,C,C,1
65,0,0,0,0,0,0,0,0,5,0,260,0,1.57,40,0,0,0,1,F,C,C,1
55,78,78,0,78,1,0,5100,0,0,0,160,0,0.86,40,0,2,0,0,F,C,C,1
55,9,6,0,0,0,0,6000,0,8,10,790,0,4.28,60,500,0,0,0,M,C,C,1
50,0,0,0,0,0,0,3200,0,3,10,790,0,1.84,70,900,0,0,0,M,C,C,1
55,324,3,0,0,6,0,4100,3,7,0,90,0,1.5,40,900,0,0,1,F,C,C,1
45,69,6,0,0,0,0,0,0,59,90,190,0,0.35,50,900,0,0,0,M,C,C,1
55,3,3,0,0,0,0,3700,0,15,10,120,0,1.06,500,0,0,0,0,F,C,C,1
40,24,24,0,21,4,0,5400,0,0,0,490,0,2.43,50,900,0,50,0,F,C,C,1
40,3,3,3,0,1,0,3200,0,0,0,300,0,4.29,60,600,0,0,0,M,C,C,1
50,87,87,87,0,1,0,4500,0,33,0,300,0,1.16,50,900,0,120,1,M,C,C,1
35,15,0,0,15,4,0,3200,0,52,100,230,0,2.96,80,300,0,50,0,M,C,C,1
50,6,0,0,6,4,0,6200,0,2,0,1190,0,0,70,900,0,0,0,F,C,C,1
40,231,0,0,0,1,0,3900,0,4,10,1190,0,0.41,180,900,0,0,1,F,C,C,1
55,0,0,0,0,0,0,7500,0,0,0,200,0,1.43,70,900,0,0,0,M,C,C,1
65,198,6,144,42,4,0,0,0,2,0,490,0,0,40,0,0,0,0,M,C,C,1
45,18,18,0,0,0,0,4600,0,2,0,40,0,1.21,40,0,0,0,0,M,C,C,1
40,27,24,0,6,3,0,4300,1,17,0,790,0,2.72,50,0,0,50,0,F,C,C,1
55,3,3,0,0,0,0,6200,0,0,0,120,0,0,50,0,0,0,0,F,C,C,1
50,15,3,0,15,0,0,6600,0,0,0,1190,0,0,40,0,0,0,1,F,C,C,1
55,0,0,0,0,0,0,5900,0,5,10,1490,0,1.46,50,0,0,0,1,F,C,C,1
35,12,9,3,9,2,0,3800,0,0,0,140,0,2.02,50,300,0,0,0,M,C,C,1
40,42,0,42,0,1,0,4700,0,15,0,140,0,1.38,70,800,0,0,0,F,C,C,1
55,0,0,0,0,1,0,4700,0,1,0,40,0,3.25,70,800,0,50,0,F,C,C,1
55,3,0,0,0,6,0,3500,0,4,10,150,0,2.68,70,300,0,0,0,F,C,C,1
55,0,0,0,0,0,0,3400,0,13,0,300,0,0.9,50,300,0,0,0,F,C,C,1
40,30,27,0,6,3,0,4700,0,2,10,790,0,3,50,0,0,0,0,M,C,C,1
65,282,3,282,0,0,0,0,0,11,0,1490,0,1.62,50,0,0,0,1,M,C,C,1
60,12,12,0,0,0,0,3800,0,22,60,190,0,0,40,0,0,0,0,F,C,C,1
50,303,303,0,0,1,0,3300,0,1,0,300,0,1.55,70,800,0,0,1,M,C,C,1
55,9,9,9,0,1,0,3900,0,6,0,790,0,1.51,40,900,0,0,0,M,C,C,1
40,27,0,27,0,1,0,5700,0,0,0,300,0,1.02,40,0,0,0,1,F,C,C,1
60,24,6,0,18,2,0,5100,1,4,0,0,0,2.81,60,0,1,0,0,M,C,C,1
45,0,0,0,0,0,0,5300,1,15,40,260,0,0.66,60,0,0,0,0,F,C,C,1
60,9,6,0,9,5,0,0,0,4,20,790,0,0.87,60,500,0,0,1,F,C,C,1
55,96,84,84,12,0,2,4900,0,1,0,50,0,1.72,40,0,0,0,0,F,C,C,1
40,27,12,0,27,3,0,4500,2,14,40,300,0,5.53,60,600,0,0,0,F,C,C,1
60,12,0,0,12,3,0,0,0,2,0,30,0,0.52,70,800,0,0,0,M,C,C,1
55,0,0,0,0,0,0,4800,0,6,20,160,0,0,70,500,0,0,0,M,C,C,1
45,3,3,0,3,0,0,4000,0,8,0,140,0,1.63,50,600,0,0,1,F,C,C,1
55,24,15,0,9,2,0,4800,2,14,20,790,0,0,60,800,0,0,0,M,C,C,1
50,0,0,0,0,1,0,3800,1,7,30,300,0,0.33,50,0,0,0,0,M,C,C,1
25,6,6,0,0,1,0,3700,0,0,0,1990,0,1.27,70,0,38,10,0,M,C,C,1
55,0,0,0,0,1,0,4800,0,36,40,590,0,0.82,40,0,0,0,0,M,C,C,1
50,69,69,21,0,3,0,4700,2,9,60,590,0,0.66,80,900,0,0,0,M,C,C,1
45,6,0,0,0,3,0,4800,0,9,20,990,0,1.2,40,0,0,0,0,M,C,C,1
40,24,24,12,9,2,0,6000,0,2,0,990,0,0,60,800,0,0,1,F,C,C,1
55,327,0,0,0,0,1,3900,0,13,0,70,0,1.05,50,300,0,0,0,F,C,C,1
45,27,9,15,9,1,0,3900,0,1,0,300,0,0,80,900,0,170,0,F,C,C,1
55,6,0,0,6,3,0,4800,0,0,0,70,0,0,60,700,0,0,0,F,C,C,1
45,3,3,0,0,1,0,5300,0,2,10,590,0,1.71,50,600,0,100,0,F,C,C,1
40,12,6,0,3,4,0,4200,0,0,0,790,0,0.79,50,0,0,0,0,M,C,C,1
40,0,0,0,0,0,0,3100,1,1,10,230,0,1.51,100,800,0,0,0,M,C,C,1
45,6,6,0,6,0,0,5600,0,10,0,790,0,4.72,100,800,0,0,0,F,C,C,1
40,36,36,21,15,3,0,5300,0,15,10,340,0,0.92,50,0,0,0,0,M,C,C,1
55,177,177,0,0,5,0,6600,0,4,20,790,0,0.57,40,0,0,40,1,F,C,C,1
55,51,48,15,33,2,0,4500,3,28,0,260,0,0,80,0,0,0,0,F,C,C,1
45,0,0,0,0,1,0,4400,0,0,0,80,0,0.81,70,800,0,0,0,F,C,C,1
35,150,0,0,150,2,0,4000,0,0,0,590,0,0,50,0,0,120,0,M,C,C,1
50,21,21,0,0,1,0,3600,0,8,20,90,0,0.73,60,600,0,0,1,F,C,C,1
55,93,87,45,18,3,0,4900,0,30,0,140,0,0.24,50,900,0,0,0,M,C,C,1
50,69,69,6,0,0,0,3200,0,9,10,490,0,1.01,50,0,0,0,1,M,C,C,1
35,6,3,3,3,1,0,6000,0,0,0,340,0,0.75,70,0,0,0,1,M,C,C,1
45,18,9,9,6,3,0,5900,1,21,50,590,0,5.35,70,800,0,0,0,F,C,C,1
60,135,57,57,6,2,0,0,2,21,100,130,0,1.37,50,700,0,0,0,F,C,C,1
50,6,0,0,3,2,0,4500,0,1,0,150,0,0.82,60,800,0,0,1,F,C,C,1
55,15,15,0,15,0,0,4900,0,5,10,300,0,7.54,70,400,0,0,0,F,C,C,1
45,9,9,0,0,1,0,5500,1,13,40,1490,0,1.72,60,0,0,70,0,F,C,C,1
45,24,21,18,3,4,0,3300,0,4,20,990,1,0.34,50,800,0,0,0,F,C,C,1
25,0,0,0,0,1,0,3700,0,13,40,190,1,0.44,100,1000,0,0,0,F,C,C,1
60,3,3,0,0,0,0,4100,1,29,0,100,1,2.35,70,300,0,50,0,F,C,C,1
40,15,15,0,6,1,1,3100,0,38,20,100,0,1.83,120,900,0,190,0,F,C,C,1
50,33,33,9,21,0,0,4300,0,0,0,30,0,0.98,70,300,0,0,0,M,C,C,1
35,15,0,0,15,2,0,5200,0,3,20,590,0,15.7,100,900,0,0,0,F,C,C,1
55,12,12,0,0,0,0,5300,0,51,100,340,0,0.48,60,0,0,0,1,M,C,C,1
45,0,0,0,0,0,0,6500,0,4,30,50,0,0,160,800,0,0,0,M,C,C,1
45,12,0,3,6,4,1,4700,0,0,0,190,0,2.14,70,600,0,80,0,F,C,C,1
50,15,15,0,15,0,0,4200,0,32,90,260,0,1.62,60,0,0,0,0,F,C,C,1
65,51,39,18,12,4,0,0,0,15,0,70,0,2.3,120,900,0,0,0,F,C,C,1
40,72,3,0,0,1,0,4600,2,17,10,790,3,0.65,80,800,0,140,0,M,C,C,1
50,3,0,0,3,0,0,5100,0,0,0,130,0,1.21,50,0,0,0,1,F,C,C,1
50,6,3,0,3,0,0,5200,1,74,100,2490,0,0.6,80,900,0,0,1,F,C,C,1
50,159,0,0,0,2,0,4300,1,1,0,2990,0,0,50,900,0,0,0,F,C,C,1
45,36,24,0,36,2,0,4700,0,24,30,490,1,0,80,600,0,0,1,M,C,C,1
50,0,0,0,0,3,0,3600,0,18,0,230,0,2.11,100,700,0,40,1,F,C,C,1
40,36,36,6,9,3,0,5800,1,57,100,990,3,2.05,100,800,0,0,1,M,C,C,1
60,9,9,0,0,2,0,5500,0,6,0,1190,0,0.61,300,200,0,0,0,F,C,C,1
50,327,177,141,45,5,0,3400,1,40,0,0,0,0.72,180,900,0,0,0,M,C,C,1
35,3,3,0,0,1,0,4400,0,29,90,230,0,0.7,140,800,0,0,1,F,C,C,1
55,0,0,0,0,2,0,5100,0,2,10,1190,0,0.38,80,900,1,140,0,M,C,C,1
30,33,3,27,3,0,0,3900,0,3,0,60,0,2.05,100,0,0,80,1,M,C,C,1
45,18,18,0,0,1,0,5400,0,10,20,490,0,3.02,80,800,0,0,0,M,C,C,1
45,75,75,0,0,0,0,2700,0,9,20,340,3,2.05,80,900,0,0,0,M,C,C,1
50,456,0,456,0,0,0,4400,0,7,30,110,0,3.07,60,0,0,0,1,F,C,C,1
50,12,3,0,9,2,0,0,0,6,10,2490,0,0.95,80,800,0,0,0,F,C,C,1
35,12,6,0,12,0,0,3100,0,60,90,790,0,1.44,260,800,0,140,1,F,C,C,1
55,12,12,0,0,3,0,0,0,1,0,2490,0,1.66,60,0,0,60,1,F,C,C,1
55,12,6,0,12,1,0,5300,0,2,0,490,0,3.58,50,800,0,0,1,F,C,C,1
50,39,12,0,24,3,0,3500,0,3,0,490,0,10,50,0,0,0,0,F,C,C,1
40,0,0,0,0,0,0,4700,0,0,0,230,0,1.17,80,0,0,50,1,M,C,C,1
55,186,186,144,42,1,0,4500,0,4,0,0,0,0.66,60,0,0,0,1,M,C,C,1
50,15,12,3,6,4,0,5100,1,5,10,340,0,0,70,600,0,50,0,M,C,C,1
35,27,27,0,0,0,0,4100,0,64,50,150,0,0.97,140,0,0,110,0,M,C,C,1
60,12,6,6,0,0,0,0,0,50,60,260,0,5.83,80,900,0,0,0,F,C,C,1
50,3,0,0,3,0,0,4900,0,0,0,340,0,1.59,50,0,0,0,1,F,C,C,1
55,60,60,18,0,2,0,4900,0,6,0,80,0,0.8,80,1000,0,180,1,M,C,C,1
45,120,6,114,3,4,0,4600,0,3,10,230,0,0,100,0,0,0,0,F,C,C,1
40,9,9,0,9,0,0,5700,0,7,20,1190,0,0.93,80,800,0,0,1,M,C,C,1
55,12,6,0,9,4,1,5500,0,0,0,40,0,3.03,70,700,0,0,0,F,C,C,1
40,165,39,30,15,3,0,7000,0,4,20,390,0,1.81,180,1000,0,0,1,M,C,C,1
35,18,18,12,6,3,0,4000,0,8,20,150,0,2.26,50,0,0,0,1,F,C,C,1
25,0,0,0,0,0,0,3300,0,17,20,190,0,0.56,80,900,0,0,1,F,C,C,1
65,24,6,15,6,2,0,4300,1,32,30,490,2,1.82,60,900,0,50,0,F,C,C,1
50,6,6,0,6,3,0,3900,0,29,100,390,2,1.77,70,200,0,0,0,M,C,C,1
50,21,15,15,3,4,0,0,0,77,40,490,2,2.46,50,0,0,0,0,F,C,C,1
55,6,6,6,0,2,0,5800,0,0,0,190,0,3.46,80,0,0,0,0,F,C,C,1
20,3,3,0,3,0,0,2800,0,7,20,990,0,5.67,80,700,0,100,0,M,C,C,1
45,0,0,0,0,2,0,4100,0,29,30,230,0,0,50,900,0,70,0,M,C,C,1
45,18,18,0,0,1,0,5200,0,14,20,990,0,2.38,160,800,0,0,0,M,C,C,1
50,9,6,6,0,3,0,6100,0,1,20,300,0,0.52,80,900,0,0,1,F,C,C,1
50,159,15,0,15,6,0,4000,0,1,0,100,0,0,60,600,0,30,0,F,C,C,1
40,12,0,0,12,3,0,4000,0,0,0,70,0,0,70,900,0,0,1,F,C,C,1
50,12,12,0,12,0,0,3900,0,3,0,0,0,19.4,50,0,0,30,0,F,C,C,1
50,15,9,0,6,2,0,6000,0,8,10,1190,0,0,50,0,0,0,0,F,C,C,1
50,12,6,0,12,2,0,4100,2,10,10,590,0,0.8,140,900,0,0,1,F,C,C,1
50,48,48,48,0,5,0,4600,0,43,20,790,0,1.62,80,800,0,0,0,F,C,C,1
55,54,30,27,27,2,0,4700,1,34,0,260,0,2.15,60,300,0,0,1,M,C,C,1
40,24,21,9,6,0,0,5000,0,3,20,590,0,1.19,160,900,0,0,0,F,C,C,1
50,6,6,6,0,1,0,4400,2,15,50,260,0,0.3,80,0,0,0,0,F,C,C,1
50,51,0,0,0,0,0,4500,0,6,10,990,0,1.4,60,0,0,0,1,F,C,C,1
45,6,6,0,0,0,0,4200,0,0,0,130,0,1.34,120,500,0,0,0,M,C,C,1
55,9,9,0,0,3,0,4100,0,61,0,80,0,1.52,60,0,0,60,1,F,C,C,1
30,0,0,0,0,0,0,3100,0,62,90,1990,0,0.36,240,1000,12,180,0,F,C,C,1
45,0,0,0,0,4,0,5100,0,16,20,160,0,0,70,600,0,70,0,F,C,C,1
50,3,3,0,0,0,0,6000,3,3,10,2490,0,0.69,50,0,0,0,1,M,C,C,1
35,6,6,0,6,2,0,3200,0,10,10,200,0,0.66,140,900,0,140,1,F,C,C,1
45,9,9,0,6,2,0,3900,0,15,20,150,0,0.81,80,1000,0,0,0,M,C,C,1
50,21,18,3,3,4,0,4400,2,33,40,2490,0,0,70,900,0,0,1,M,C,C,1
45,0,0,0,0,0,0,4900,0,15,30,190,0,0,60,0,0,60,1,M,C,C,1
35,27,18,18,6,2,0,4600,0,14,0,1190,0,4.68,260,900,0,90,1,F,C,C,1
45,3,3,0,0,0,0,5300,0,4,0,50,0,0,60,400,0,0,0,F,C,C,1
60,105,105,6,0,2,2,6100,0,62,0,260,0,3.91,80,0,0,0,0,M,C,C,1
45,3,3,0,3,0,0,5700,0,0,0,200,0,5.86,70,0,0,0,0,F,C,C,1
50,6,3,3,0,5,0,5500,0,0,0,150,0,3.84,60,1000,0,100,1,M,C,C,1
40,159,138,0,39,2,0,3700,0,36,0,60,0,0.5,50,1000,0,0,0,F,C,C,1
30,12,12,0,0,2,0,2700,0,96,90,130,0,1.74,80,900,0,0,0,F,C,C,1
50,267,267,0,0,0,0,4800,0,0,0,40,0,2,60,900,0,0,0,F,C,C,1
40,3,3,0,0,1,0,3600,0,2,0,790,0,6.15,70,200,0,190,0,F,C,C,1
35,120,27,99,18,3,0,3100,0,10,0,100,0,0,140,900,0,0,0,M,C,C,1
45,12,12,6,0,3,0,3600,0,28,0,110,0,1.94,60,800,0,0,0,F,C,C,1
35,9,9,9,0,1,0,3900,0,0,0,200,0,1.08,60,0,1,0,1,M,C,C,1
50,3,3,0,0,1,0,3800,1,41,40,160,1,0.65,70,0,0,50,0,F,C,C,1
50,0,0,0,0,0,1,4900,0,1,0,60,0,2.22,60,0,0,0,1,M,C,C,1
50,0,0,0,0,1,0,3500,0,12,0,300,0,1.18,100,900,0,100,0,F,C,C,1
55,15,12,0,15,2,0,5100,0,1,0,60,0,0,70,0,9,110,0,M,C,C,1
35,15,9,3,12,1,0,3500,0,20,0,230,0,2.71,240,0,0,0,0,M,C,C,1
55,9,9,9,0,0,0,4500,2,10,20,590,1,2.72,60,900,1,0,1,M,C,C,1
20,9,0,9,0,1,0,4600,0,20,30,70,0,2.15,100,800,0,100,0,F,C,C,1
55,21,6,12,0,0,0,3400,0,5,0,490,0,1.5,100,900,0,0,0,F,C,C,1
40,0,0,0,0,2,0,3300,0,4,10,340,0,0,120,0,15,0,0,M,C,C,1
40,36,30,12,21,2,0,4300,0,4,0,190,0,0,100,0,0,10,0,F,C,C,1
55,102,102,0,0,1,2,4600,0,44,90,790,0,0.91,100,900,0,0,0,M,C,C,1
35,3,3,3,0,2,0,3900,0,2,0,190,0,1.21,240,0,0,0,1,M,C,C,1
55,0,0,0,0,0,0,0,1,2,0,340,0,3.1,70,700,0,0,0,M,C,C,1
50,33,0,0,3,0,0,4500,0,5,50,260,0,1.23,80,800,0,0,0,M,C,C,1
45,36,21,12,15,6,0,3700,1,22,30,340,0,2.76,80,600,0,0,0,M,C,C,1
35,15,9,6,3,1,0,3700,0,0,0,340,0,0.82,80,1000,0,0,0,F,C,C,1
25,0,0,0,0,1,0,3500,0,9,10,110,0,1.26,180,900,0,0,1,F,C,C,1
40,66,21,9,0,0,1,3200,0,0,0,230,0,0.73,140,0,0,0,0,M,C,C,1
35,24,24,6,0,1,0,4900,0,4,0,30,0,2.35,100,0,0,0,0,M,C,C,1
65,393,45,42,3,3,0,0,0,7,20,390,0,0.79,100,1000,0,20,0,F,C,C,1
50,42,42,9,30,3,0,5100,1,11,20,1490,1,1.95,80,800,0,90,0,M,C,C,1
35,0,0,0,0,2,0,4200,0,40,0,790,0,9.67,80,700,94,80,0,M,C,C,1
40,3,0,0,0,0,0,3900,0,25,0,40,0,0,80,0,0,0,0,F,C,C,1
45,72,60,0,18,3,0,3800,1,11,10,260,0,0,100,900,0,110,0,F,C,C,1
55,207,204,165,42,1,0,3900,1,10,20,490,0,0.57,70,0,1,0,0,M,C,C,1
50,0,0,0,0,0,0,3300,1,0,0,300,0,5.93,80,600,0,0,0,F,C,C,1
40,3,3,3,0,2,0,3600,0,49,100,110,0,0.56,100,0,0,0,0,F,C,C,1
40,6,0,0,0,1,0,5600,0,0,0,100,0,0,100,800,0,100,0,F,C,C,1
50,6,6,0,0,0,0,4600,0,0,0,90,0,0.52,60,0,0,0,0,M,C,C,1
60,21,0,0,0,1,1,0,0,3,0,80,0,0.88,80,600,0,0,0,F,C,C,1
25,15,15,0,9,2,0,3200,0,24,10,1490,0,14.1,120,800,0,0,1,F,C,C,1
50,0,0,0,0,0,0,0,2,34,10,260,0,0,70,300,0,0,0,M,C,C,1
50,27,15,0,27,3,0,4900,0,63,10,100,0,0,80,0,94,60,0,F,C,C,1
40,30,9,0,30,2,0,3700,0,11,30,260,0,0.66,140,800,0,0,0,M,C,C,1
60,27,27,0,0,0,0,4600,0,4,10,1490,0,0.77,80,900,0,0,0,F,C,C,1
45,87,87,72,9,0,0,3900,0,1,10,340,0,1.13,360,0,0,110,1,M,C,C,1
60,15,6,12,0,3,0,4100,0,0,0,490,0,1.63,70,900,0,60,0,M,C,C,1
45,12,12,0,12,0,0,4500,0,0,0,50,0,0,80,500,0,0,0,M,C,C,1
45,57,48,0,48,3,0,5400,0,31,0,140,0,3.37,120,900,0,130,0,F,C,C,1
50,48,42,39,9,7,0,5600,0,5,0,0,0,1.71,80,0,1,90,1,M,C,C,1
60,3,3,3,0,0,0,3400,3,15,0,300,0,1.21,80,500,0,80,0,M,C,C,1
25,6,6,3,0,0,0,3400,0,20,30,790,0,0.43,120,800,133,0,0,M,C,C,1
45,9,6,0,0,2,0,5900,0,0,0,340,0,1,100,800,0,0,1,F,C,C,1
55,3,3,3,0,1,0,4200,1,37,40,490,0,1.2,60,0,0,0,0,F,C,C,1
60,15,6,12,0,3,0,4700,0,10,10,490,0,1.94,60,900,0,60,0,M,C,C,1
50,6,6,0,0,1,0,3200,0,4,10,300,0,5.81,80,0,0,80,0,M,C,C,1
40,18,12,3,12,3,0,4500,1,46,20,340,0,2.12,80,900,0,0,1,F,C,C,1
30,0,0,0,0,0,0,3900,0,0,0,160,0,0,80,600,0,180,0,F,C,C,1
35,12,12,0,12,2,0,3300,0,1,0,40,0,1.28,160,800,0,220,1,M,C,C,1
45,33,33,0,9,2,0,4300,0,2,0,490,0,9.85,120,700,1,190,1,F,C,C,1
55,42,36,3,0,2,0,5900,0,0,0,490,0,0,70,900,0,0,0,F,C,C,1
35,27,27,12,15,3,0,4000,0,8,0,40,0,0,360,400,0,0,0,M,C,C,1
50,66,24,0,12,3,0,5500,0,75,30,300,0,1.21,70,800,0,0,1,F,C,C,1
45,183,81,18,33,2,0,4400,0,1,0,130,0,2.78,80,900,0,0,0,F,C,C,1
40,12,12,0,0,0,0,3800,0,1,0,130,0,0.75,100,800,0,0,0,M,C,C,1
45,15,12,12,3,1,0,4800,0,0,0,590,0,4.98,20,0,0,340,0,F,C,C,1
40,0,0,0,0,0,0,4100,0,5,30,790,1,1.46,70,300,0,0,0,F,C,C,1
35,3,3,0,3,0,0,3100,0,12,30,110,0,0.98,60,0,0,90,0,M,C,C,1
35,81,81,42,0,3,0,5500,0,0,0,140,0,0.79,300,900,1,310,1,M,C,C,1
35,12,9,0,12,1,0,3600,0,18,60,160,0,2.03,80,400,0,160,1,F,C,C,1
35,3,0,0,3,0,0,3200,0,0,0,60,0,1.69,100,900,0,100,0,F,C,C,1
40,18,18,18,0,0,0,5900,0,42,0,120,0,0,80,0,0,180,0,F,C,C,1
40,45,45,36,0,1,0,5100,0,7,0,590,0,0,220,700,0,0,0,M,C,C,1
45,9,9,9,0,0,0,4700,0,5,20,110,0,2.51,100,900,0,0,0,M,C,C,1
55,207,21,183,15,1,0,4600,0,2,0,30,0,0.89,70,1000,0,0,0,M,C,C,1
40,0,0,0,0,0,0,4600,2,13,90,490,3,1.07,300,700,0,0,1,F,C,C,1
30,6,6,6,0,0,0,3200,0,28,0,490,0,0.85,80,900,0,0,1,F,C,C,1
50,48,39,15,21,2,0,3400,1,4,0,300,0,0.75,60,900,0,0,1,F,C,C,1
40,15,3,0,12,1,0,4600,0,17,0,300,0,1.85,80,500,0,40,1,F,C,C,1
40,15,6,0,12,2,0,3700,0,0,0,80,0,1.07,100,0,0,90,0,F,C,C,1
60,45,12,12,33,3,0,5100,0,14,0,0,0,0.15,70,800,0,0,1,F,C,C,1
45,6,6,0,0,1,0,0,0,0,0,340,0,0.69,120,0,0,100,0,M,C,C,1
40,3,3,0,0,2,0,4500,0,3,0,130,0,3.89,180,0,7,0,0,M,C,C,1
50,9,9,9,0,0,1,3700,0,0,0,160,0,1.37,60,0,0,0,0,M,C,C,1
45,0,0,0,0,4,0,4000,0,14,20,490,0,0.23,140,900,0,0,0,M,C,C,1
45,12,12,0,12,0,0,3700,0,23,90,490,0,0,80,500,0,0,0,M,C,C,1
55,15,12,0,0,0,2,3800,0,0,0,490,0,0.55,120,700,0,0,0,M,C,C,1
50,84,30,63,0,2,1,5600,0,5,0,790,0,3.34,80,800,0,100,1,M,C,C,1
45,0,0,0,0,2,0,3800,0,0,0,100,0,1.66,80,900,0,0,1,F,C,C,1
50,15,15,0,15,0,0,3000,0,0,0,40,0,0.58,60,0,0,40,0,M,C,C,1
30,42,42,12,30,2,0,2600,0,3,10,230,0,0.68,120,1000,7,0,0,M,C,C,1
35,3,3,0,0,1,0,4400,0,0,0,80,0,0.2,140,1000,0,0,0,F,C,C,1
45,30,30,0,12,5,0,6800,0,16,10,2990,0,0.57,80,900,0,0,1,F,C,C,1
55,0,0,0,0,0,0,3900,0,14,10,390,0,1.74,120,800,0,0,0,F,C,C,1
50,45,0,0,45,4,0,4300,0,31,50,1990,0,0,60,800,0,0,0,M,C,C,1
45,18,18,0,18,1,0,3100,0,6,0,490,0,1.51,70,300,0,50,0,M,C,C,1
50,18,0,0,18,2,0,4500,0,33,60,230,0,0.71,100,0,0,120,0,F,C,C,1
40,3,0,0,3,0,0,3500,0,0,0,340,0,0.63,260,0,0,130,0,M,C,C,1
45,0,0,0,0,4,0,4400,0,4,0,110,0,6.92,100,900,0,0,0,M,C,C,1
55,0,0,0,0,0,0,3500,0,0,0,200,0,1.49,100,800,0,0,0,M,C,C,1
50,63,63,0,51,4,0,3800,1,25,10,990,0,2.61,60,0,0,70,1,F,C,C,1
45,21,21,0,15,0,0,5100,0,1,20,0,0,0,100,0,0,0,1,M,C,C,1
45,0,0,0,0,0,0,4000,0,10,0,40,0,2.49,220,800,0,200,1,M,C,C,1
50,12,9,3,3,2,0,5000,0,0,0,30,0,1.29,60,1000,0,0,1,F,C,C,1
50,27,27,27,0,1,0,5300,0,18,0,70,0,0.43,80,900,0,0,0,M,C,C,1
45,3,3,0,0,0,1,3600,1,23,20,140,0,9.05,80,900,0,0,0,F,C,C,1
40,93,54,87,6,4,0,4800,0,30,0,150,0,2.26,100,900,0,0,0,M,C,C,1
55,33,24,3,18,2,0,4900,0,0,0,790,0,1.63,120,800,0,70,1,F,C,C,1
40,6,6,0,0,0,0,2700,0,42,20,40,0,1.47,70,0,0,0,1,F,C,C,1
40,75,75,33,0,4,0,3400,0,1,10,60,0,0.4,80,0,3,0,1,M,C,C,1
55,51,0,51,0,6,0,5300,0,10,10,230,0,1.88,70,500,0,150,0,F,C,C,1
30,3,3,0,3,0,0,3700,0,23,90,130,0,2.09,440,1100,0,0,0,M,C,C,1
45,93,90,39,48,3,0,4800,7,7,30,490,0,0.8,80,0,0,0,1,M,C,C,1
45,42,9,18,24,3,0,3400,0,9,10,120,0,1.13,280,1000,0,290,0,F,C,C,1
55,15,15,0,0,3,2,0,1,8,0,60,0,0.94,80,600,0,80,0,F,C,C,1
45,9,6,6,3,4,0,5600,0,7,30,1190,0,5.6,80,900,0,0,0,F,C,C,1
50,243,90,117,126,5,1,3900,0,0,0,60,0,1.98,80,700,0,0,0,F,C,C,1
40,0,0,0,0,2,0,0,0,3,0,0,0,2.76,70,0,0,0,0,F,C,C,1
40,15,15,15,0,0,0,5200,0,0,0,110,0,0,80,900,0,0,0,M,C,C,1
55,0,0,0,0,0,0,3700,0,0,0,100,0,0.83,60,0,0,50,0,M,C,C,1
40,12,6,0,6,7,0,5800,0,6,10,590,0,1.72,180,900,0,0,0,F,C,C,1
35,12,12,12,0,5,3,3400,0,12,0,120,0,1.33,100,700,0,0,0,M,C,C,1
30,0,0,0,0,1,0,3600,0,9,20,1990,0,0,580,0,0,60,0,F,C,C,1
55,3,3,0,0,1,0,4500,0,32,40,130,1,0,80,1000,0,0,0,F,C,C,1
35,63,60,15,15,5,0,0,0,3,10,1490,0,0,100,1000,0,100,0,M,C,C,1
50,3,3,0,0,1,0,3300,3,26,40,990,0,3.63,100,900,0,50,0,M,C,C,1
35,60,60,15,0,1,0,3600,0,12,40,150,0,0.73,120,700,0,0,0,F,C,C,1
25,0,0,0,0,1,0,3600,0,29,30,490,1,2.21,100,900,0,0,1,F,C,C,1
