annual_inc,bc_util,dti,num_accts_ever_120_pd,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bc_limit,avg_cur_bal,pct_tl_nvr_dlq,total_acc,int_rate,home_ownership,term,TARGET
103000,0,5.13,1,0,0,213951,8100,10779,91.8,49,6.68,MORTGAGE, 36 months,0
111000,1.5,7.31,0,0,0,53163,21200,2201,80,35,6.68,RENT, 36 months,0
75000,72.9,6.38,3,0,0,32604,0,7512,80.8,30,12.29,RENT, 36 months,0
49000,97,21.99,0,0,0,32223,6200,1900,100,19,17.57,RENT, 60 months,1
60000,87.2,24.56,0,0,0,56434,17900,2358,81.8,22,13.99,RENT, 60 months,1
70000,84.1,27.69,0,0,0,95256,28000,5147,100,24,17.57,RENT, 60 months,0
75000,26,19.49,0,0,0,91944,38700,5656,96.6,29,19.52,RENT, 36 months,0
29000,54.6,16.93,1,0,0,25394,500,3464,95.2,21,19.52,RENT, 36 months,0
85000,12.1,20.41,2,0,0,432082,26100,28838,93.1,29,16.55,MORTGAGE, 36 months,0
96000,97,29.05,0,0,0,125845,11500,5573,100,25,22.99,MORTGAGE, 60 months,1
50000,57.2,14.31,0,1,0,39942,8600,4601,90.9,11,12.69,RENT, 36 months,0
60000,84.5,16.82,0,0,0,51952,3300,1726,96.7,31,14.65,OWN, 36 months,1
51000,4.3,19.88,0,1,0,85411,22100,3001,93,44,16.55,MORTGAGE, 36 months,0
1.00E+05,37.3,15.34,0,0,0,392798,36700,29364,82.4,34,18.25,MORTGAGE, 60 months,0
42000,48.4,14.97,0,0,0,35600,16500,746,96.4,30,12.69,RENT, 36 months,0
47000,3.6,2.81,1,1,0,9900,5600,128,93.7,38,6.92,RENT, 36 months,0
72000,43.2,9.88,6,0,0,33865,8900,3499,60,20,14.65,RENT, 36 months,0
68000,56.6,14.54,0,0,0,371520,12400,29187,100,53,5.93,MORTGAGE, 36 months,0
80000,11,4.13,0,0,0,66126,44200,1574,96.8,31,6.92,RENT, 36 months,0
135000,65.2,10.66,2,0,0,514060,18800,27175,85.3,34,7.89,MORTGAGE, 36 months,0
137000,41.5,19.19,0,0,0,451463,56500,18892,87.9,33,12.69,MORTGAGE, 60 months,0
58000,99.3,19.26,0,0,0,31881,3000,3480,82.4,34,14.65,MORTGAGE, 36 months,0
68000,102.3,36.67,3,0,0,52469,8400,4430,90.9,33,10.99,RENT, 36 months,0
65000,30.1,7.22,0,0,0,208650,48200,28352,95.7,23,6.92,OWN, 36 months,0
65000,89.8,23.34,0,0,0,65300,27400,2022,100,30,13.33,RENT, 60 months,0
108000,6.5,22.88,1,0,0,87931,800,5442,71.4,22,12.29,RENT, 36 months,0
68577,66.9,33.23,1,1,0,78492,6300,3202,100,40,25.83,OWN, 60 months,1
54000,76.1,28.96,0,0,0,281975,49600,23139,94.4,18,14.65,MORTGAGE, 36 months,1
50000,68.5,15.03,2,0,0,130025,8300,7284,80.6,32,12.29,RENT, 36 months,0
160000,73.1,20.1,0,0,0,148970,28000,8455,100,37,21.67,MORTGAGE, 60 months,0
44000,47.9,5.59,0,0,0,170507,14600,27150,100,17,10.99,MORTGAGE, 60 months,0
117000,72.2,15.34,1,0,0,330617,26500,18085,95.6,45,8.18,MORTGAGE, 36 months,0
110000,79.5,12.47,0,0,1,56300,20100,3261,93.5,33,9.99,RENT, 36 months,0
98000,89.7,4.05,8,0,0,29600,13100,1214,61.1,36,11.53,RENT, 36 months,1
36000,97.9,8.07,0,0,0,35211,1000,2425,92.9,14,16.99,RENT, 36 months,0
91000,64.5,10.63,0,1,0,48310,8900,3868,83.3,13,21.67,OWN, 60 months,0
58375.2,54.6,16.71,0,0,0,294370,34200,11730,95.7,50,7.89,MORTGAGE, 36 months,1
73000,63.9,25.73,0,1,0,311064,11500,14699,96.9,32,13.99,MORTGAGE, 36 months,0
38000,29.3,6.57,5,0,0,133937,9600,19784,81.5,28,13.99,MORTGAGE, 36 months,0
110000,38.8,17.63,0,0,0,427536,44000,15002,100,44,16.99,MORTGAGE, 36 months,0
35000,69.2,6.52,0,0,0,8700,7400,732,81.8,22,14.65,RENT, 36 months,0
65129,87.9,19.27,0,0,0,200345,0,15462,95.7,23,15.61,MORTGAGE, 60 months,1
51000,83.4,29.2,0,0,0,29725,13100,1731,77.8,18,20.49,RENT, 36 months,0
50000,84.8,21.97,0,0,0,187372,20100,14824,100,29,13.99,MORTGAGE, 36 months,0
80000,27.4,31.72,0,0,0,157361,61500,2622,100,61,10.99,RENT, 36 months,1
77000,87,17.05,0,0,0,162274,14500,3894,73,30,9.99,MORTGAGE, 36 months,0
45000,62.8,16.4,0,0,0,43400,19000,3067,100,26,20.49,RENT, 60 months,1
60000,70.1,16.75,0,0,1,43600,32100,4537,94.1,17,12.69,RENT, 36 months,0
75000,72.6,16.03,0,0,0,62690,18300,6438,87.5,8,10.99,RENT, 36 months,0
17232,101.2,26.88,1,0,0,56380,1000,5603,94.7,19,14.65,RENT, 36 months,1
35000,50,39.51,0,1,0,45195,1000,2861,100,27,17.57,OWN, 36 months,0
140000,85.9,19.93,0,0,0,391997,17700,14173,92.9,42,9.17,MORTGAGE, 60 months,0
96000,100.2,14.53,0,0,0,209527,18600,26659,96.7,30,9.17,MORTGAGE, 36 months,0
2.00E+05,93.2,20.08,0,0,0,111671,56200,9281,95.8,24,11.53,MORTGAGE, 36 months,0
83000,46.4,20,0,0,0,68600,7500,5782,92.9,14,16.99,RENT, 36 months,0
50000,27.6,25.76,7,0,0,110068,14500,5595,75.7,37,9.99,RENT, 60 months,0
58900,51.2,13.01,1,0,0,87912,8200,4737,90,21,12.29,RENT, 36 months,1
4.00E+05,18.8,12.47,1,0,0,2641686,38000,188269,90.9,46,16.55,OWN, 36 months,0
70000,63,20.01,0,1,0,81867,1700,6029,100,57,25.83,MORTGAGE, 60 months,1
68000,44.7,17.03,2,1,0,52874,17700,1622,95.2,58,16.99,MORTGAGE, 60 months,0
47000,20,10.7,0,0,0,47128,5500,3720,95.7,23,6.92,RENT, 36 months,1
41000,67.3,11.42,0,1,0,17200,8900,1003,97.6,48,13.33,RENT, 36 months,0
26000,82,13.62,2,0,0,6800,4300,1124,78.6,15,12.69,RENT, 36 months,0
43000,41.4,31.87,0,0,0,60458,21800,1669,96.6,29,13.99,MORTGAGE, 36 months,0
145000,61.9,8.08,0,0,0,594164,8300,71881,100,26,16.55,MORTGAGE, 60 months,0
95000,54.8,26.62,0,0,0,413839,81200,12807,100,42,9.99,MORTGAGE, 60 months,1
125000,91.7,10.13,0,1,0,59018,6100,3587,100,53,15.61,RENT, 36 months,0
16000,31.1,21.08,0,0,0,25700,18500,1152,100,42,15.61,RENT, 36 months,1
85000,49,21.8,0,0,0,395927,78700,23769,98.1,52,10.99,MORTGAGE, 60 months,0
62400,89.2,17.37,0,1,0,49811,5000,4838,100,36,10.99,RENT, 36 months,0
70000,91.5,20.98,0,0,0,195100,59100,15944,95.2,21,14.65,MORTGAGE, 36 months,0
88000,85.6,27.61,0,0,0,361220,22800,16067,100,33,11.53,MORTGAGE, 60 months,0
43000,49.3,14.65,2,0,0,27100,15600,1954,82.6,23,17.86,RENT, 36 months,0
1.00E+05,62.7,16.67,0,0,0,269602,10600,18323,100,41,16.55,MORTGAGE, 60 months,0
137000,9.2,11.26,1,0,0,194117,11300,20212,84.2,20,7.89,MORTGAGE, 36 months,1
68000,3.3,0.88,0,0,0,33233,8700,1559,100,25,12.29,RENT, 36 months,0
52000,31.4,20.68,0,0,0,146646,13000,10695,90.3,31,7.89,MORTGAGE, 36 months,0
1.00E+05,34.4,14.89,1,0,0,54276,7200,2572,85.2,27,9.99,MORTGAGE, 36 months,0
43000,63.2,24.37,0,0,0,159028,7800,11895,86.2,29,18.84,MORTGAGE, 36 months,1
31000,5.9,18.66,0,0,0,41700,700,3556,94.1,17,20.49,OWN, 36 months,0
35000,49.1,13.91,1,0,0,53300,34700,1125,91.7,36,9.99,OWN, 36 months,0
70000,24.2,15.21,4,0,0,207175,19500,7790,86.8,38,24.5,MORTGAGE, 60 months,0
280000,1.2,9.36,2,0,0,300592,16200,14121,94,52,9.99,RENT, 36 months,0
83000,98.7,26.55,0,0,0,129035,10600,13193,95.2,21,6.68,MORTGAGE, 36 months,1
20754,32.9,16.22,0,0,0,21213,9200,3377,69.2,13,12.69,RENT, 36 months,1
55000,55.7,38.8,0,0,0,247747,13500,8932,95.2,45,18.25,MORTGAGE, 60 months,0
30000,84.1,27.32,0,1,0,58307,1000,4360,100,25,13.33,RENT, 36 months,1
25000,21,12.67,0,0,0,28100,18200,480,100,24,13.33,RENT, 36 months,1
32500,13.5,8.35,0,0,0,119628,2300,14127,96.6,31,16.55,RENT, 36 months,0
60000,21.9,12.02,1,0,0,232856,13000,12636,78.9,19,9.99,MORTGAGE, 36 months,1
41000,45.8,27.03,1,0,0,174043,3900,10856,89.5,22,22.99,MORTGAGE, 36 months,1
42000,70.5,34.6,0,2,0,44668,0,5539,100,38,10.99,RENT, 36 months,1
95000,99.5,26.29,0,0,0,256955,20500,52589,100,14,11.53,RENT, 36 months,0
18800,74.7,38.51,0,0,0,32326,24000,2289,96.9,32,13.99,OWN, 36 months,1
66000,71,24.2,0,1,0,60336,8550,3444,76,49,15.61,RENT, 36 months,1
37000,76.6,22.67,0,0,0,41481,16800,2354,100,11,13.99,RENT, 60 months,0
78000,88,17.71,6,0,0,278184,19600,34632,83.7,43,9.99,MORTGAGE, 36 months,1
112000,91.3,22.04,0,0,0,438591,57400,35048,100,30,10.99,MORTGAGE, 60 months,0
234000,102.8,12.74,0,0,0,666851,7100,55277,97.2,36,11.53,MORTGAGE, 36 months,0
45000,14,17.92,2,0,0,264570,7300,22132,85,20,17.86,RENT, 36 months,0
19000,23.2,20.03,0,1,0,22667,9000,1684,95.5,23,10.99,RENT, 36 months,0
102000,92.4,28.06,0,0,0,328431,37700,9802,100,46,17.57,MORTGAGE, 36 months,0
22000,95.4,22.53,1,0,0,24900,5500,2458,100,15,12.29,RENT, 36 months,0
25000,69,15.51,0,1,0,9250,3500,249,83,23,17.86,RENT, 36 months,1
78000,104.8,21.88,1,0,0,186594,11600,11625,88,25,13.99,MORTGAGE, 36 months,1
99800,83,15.6,0,0,0,232732,9200,19317,84.6,26,8.18,MORTGAGE, 36 months,0
64000,3.3,31.71,0,0,0,264194,7000,18591,86.7,30,8.18,MORTGAGE, 36 months,1
110000,92.7,29.91,0,1,0,425344,9300,30265,95.2,22,19.52,MORTGAGE, 60 months,0
195000,60.1,10.62,3,0,0,71146,55000,8720,86.7,30,8.18,MORTGAGE, 36 months,0
140000,63.1,20.93,1,0,0,377684,24100,18718,97,34,12.29,MORTGAGE, 36 months,0
28000,94,26.36,0,0,0,91867,5400,5419,93.1,31,16.55,RENT, 36 months,0
80000,79.2,10.8,0,4,0,58473,11300,2793,100,51,13.99,MORTGAGE, 36 months,0
37000,16.1,18.16,0,0,0,46826,6800,1651,94.7,19,23.99,RENT, 60 months,1
100400,20.8,24.28,0,0,0,305955,5500,16466,95.5,22,10.99,MORTGAGE, 36 months,0
75000,22,19.3,0,0,0,239571,7700,11684,91.8,51,12.29,MORTGAGE, 60 months,0
161000,91.6,13.36,0,0,0,106331,33600,5181,96.8,31,6.92,RENT, 36 months,0
32032,2.9,26.38,0,1,0,27706,3500,751,96.8,31,13.33,RENT, 36 months,0
141372,36.4,20.88,1,1,0,187260,18600,13610,88.6,51,12.29,OWN, 36 months,0
60000,0.3,24.94,0,1,0,104717,11900,4047,95.7,23,20.49,MORTGAGE, 60 months,0
43680,77,24.95,0,1,0,21988,1750,4833,59,29,12.69,RENT, 36 months,0
78000,94.2,12.08,0,0,0,160950,4300,17102,85,20,13.33,MORTGAGE, 36 months,0
58000,48.5,17.19,1,0,0,139210,35900,6373,88.9,30,6.92,RENT, 36 months,0
145000,31.4,5.03,0,1,0,491000,104000,38731,100,20,18.25,MORTGAGE, 60 months,0
25000,50,32.55,0,0,0,26188,3250,2425,83,12,13.99,RENT, 36 months,0
55000,10.5,22.23,0,0,0,120711,48700,7599,100,31,5.93,RENT, 36 months,0
85000,28,18.88,1,0,0,455527,2000,86860,95,21,17.86,MORTGAGE, 36 months,0
47257.6,15.2,4.9,1,1,0,31300,26600,471,96,28,8.18,MORTGAGE, 36 months,0
110000,70.5,16.88,0,0,0,74750,23500,2517,100,33,20.49,RENT, 60 months,1
60000,80.4,8.62,1,0,0,61100,14100,8021,93.5,31,6.92,MORTGAGE, 36 months,0
2.00E+05,43,5.53,2,0,0,76393,38300,4523,96.3,28,6.39,RENT, 36 months,0
77250,92.9,23.78,0,0,0,252820,51400,48955,100,20,13.99,MORTGAGE, 60 months,0
108000,64.3,21.34,1,0,0,730689,29500,18510,89.6,79,20.49,MORTGAGE, 60 months,0
1.00E+05,80.5,24.07,0,0,0,475824,41900,38897,96.3,27,9.99,MORTGAGE, 36 months,0
48000,75.9,28.03,2,0,0,56618,11100,5868,95,21,16.99,MORTGAGE, 36 months,0
35000,66.6,20.37,1,1,0,33991,1800,3440,80,10,10.99,OWN, 36 months,0
33800,38.7,18.57,0,0,0,38705,10700,2799,94.4,19,6.92,RENT, 36 months,0
38000,24.8,11.31,0,0,0,18154,2200,885,93.3,15,12.69,RENT, 36 months,0
108000,56.8,13.18,0,0,0,262900,19400,25762,93.7,17,9.17,MORTGAGE, 36 months,0
47000,99.7,26.4,0,0,0,125949,6600,11563,91.7,13,19.52,MORTGAGE, 60 months,0
26000,37.7,19.71,0,0,0,36797,22800,1415,100,10,16.55,OWN, 60 months,1
128000,44.6,13.56,0,0,0,125135,73900,4816,100,22,14.65,RENT, 36 months,0
92000,51.1,14.77,0,0,0,85433,68300,8895,100,12,9.99,RENT, 36 months,0
65000,85.6,17.1,0,0,0,43301,0,4444,100,11,17.57,RENT, 36 months,0
60000,54.1,22,0,0,0,157644,19100,10222,73.7,19,16.55,MORTGAGE, 36 months,0
80000,75.4,22.95,0,0,0,478712,44400,34822,100,27,9.17,MORTGAGE, 36 months,0
43000,87.3,35.56,0,0,0,200952,10300,13713,100,21,18.84,MORTGAGE, 60 months,0
75000,20.8,13.62,0,0,0,40415,23600,1795,85.7,7,6.68,RENT, 36 months,0
220000,94,34.34,0,0,0,573119,39400,18549,100,78,21.67,MORTGAGE, 36 months,1
50000,66.7,11.4,0,0,0,34330,6300,2980,82.4,17,12.69,RENT, 36 months,0
2.00E+05,42.7,13.11,0,0,0,447239,43800,29140,94.7,39,18.25,MORTGAGE, 60 months,0
73760,95.9,21.98,0,0,0,212258,9000,23006,100,37,18.84,MORTGAGE, 60 months,0
19200,18.6,13.19,0,0,0,7500,3000,289,100,10,8.18,MORTGAGE, 36 months,0
53000,49.8,17.3,0,0,0,53300,40900,1411,95.2,21,15.61,MORTGAGE, 36 months,0
70000,105.2,15.64,0,0,0,350800,27800,48774,100,23,17.57,MORTGAGE, 60 months,0
43000,22.6,7.45,0,1,0,30700,28100,766,92.3,13,13.99,RENT, 36 months,0
140000,88.6,31.67,0,0,0,251561,34400,10857,97.8,45,13.33,RENT, 36 months,1
73000,78.5,17.23,0,0,0,187023,6500,16046,100,17,18.25,MORTGAGE, 60 months,0
51000,53.2,23.84,0,0,0,169520,26300,10226,100,27,13.99,MORTGAGE, 60 months,0
140000,46.5,12.03,0,0,0,646832,161500,19145,100,55,12.29,MORTGAGE, 60 months,0
131000,86.3,36.45,0,0,0,611722,40200,21493,100,59,18.84,MORTGAGE, 36 months,0
224000,53.4,14.26,0,0,0,621999,98200,20695,97.9,49,6.68,MORTGAGE, 36 months,0
75000,43.4,21.74,0,0,0,483107,10500,34035,84.8,36,9.99,MORTGAGE, 36 months,0
45000,50.1,12.61,3,0,0,139280,12200,9045,84.6,26,12.29,MORTGAGE, 36 months,0
50000,59.7,27.1,0,0,0,143288,11300,10762,100,20,11.53,MORTGAGE, 36 months,1
66500,97.7,38.71,0,0,0,209777,20100,19062,100,20,15.61,OWN, 36 months,1
57550,83,7.32,0,0,0,195847,10100,19424,97,34,19.52,MORTGAGE, 60 months,0
45000,56.9,17.55,2,0,0,206671,10500,12703,72,27,20.49,MORTGAGE, 60 months,0
65000,65.7,26.65,6,0,0,187131,46200,12792,75,29,11.53,MORTGAGE, 36 months,0
113000,95.9,19.79,0,0,0,185505,24600,13270,96.6,29,9.17,MORTGAGE, 36 months,0
28000,62.4,33.86,0,0,0,37276,9300,3268,100,19,12.69,RENT, 36 months,0
135000,81.3,8.26,0,0,0,558404,17700,34979,95.8,24,18.25,MORTGAGE, 60 months,0
72000,99.8,11.23,0,0,0,66042,4300,13604,100,17,13.99,RENT, 36 months,0
36000,9.9,26.13,0,0,0,70681,33600,4684,90.9,11,15.61,RENT, 36 months,0
30300,47,24.48,0,0,0,60698,16000,9993,94.1,17,6.68,MORTGAGE, 36 months,0
120000,72.7,8.03,2,0,0,55071,4000,3863,90.9,22,12.69,MORTGAGE, 60 months,1
50000,79.5,23.86,0,0,0,39945,3700,2052,100,31,15.61,MORTGAGE, 36 months,1
107000,53.8,9.33,0,0,0,203358,22300,16178,91.3,23,7.89,MORTGAGE, 36 months,0
45000,20.9,17.64,1,1,0,44581,19900,2365,94.1,20,5.93,OWN, 36 months,0
64000,7.7,20.65,0,0,0,404666,19700,42133,92.9,28,20.49,MORTGAGE, 36 months,0
65000,53.2,22.85,0,0,0,189313,8500,20579,100,33,9.17,MORTGAGE, 36 months,0
54600,34.4,9.52,0,0,0,123930,21100,8670,100,19,17.86,MORTGAGE, 36 months,0
52500,1.4,12.27,0,0,1,253072,72800,13264,100,25,10.99,MORTGAGE, 36 months,0
110000,62.8,16.75,0,0,0,162900,66400,4615,100,44,19.52,OWN, 60 months,0
38000,98.8,21.52,0,0,0,183874,7000,27723,85.7,14,9.17,MORTGAGE, 36 months,0
60000,20.9,6.12,1,0,0,278496,10200,12444,89.4,50,13.33,MORTGAGE, 60 months,0
80000,35.7,16.25,3,0,0,164023,1500,12361,70.6,34,13.33,MORTGAGE, 36 months,1
95000,68.2,17.76,1,2,0,375606,17800,19900,96.3,34,9.99,MORTGAGE, 36 months,0
75000,86,26.56,0,0,0,125993,18700,5542,100,39,15.61,MORTGAGE, 60 months,1
49500,88.6,23.71,1,0,0,55204,2000,5352,88.2,34,24.99,RENT, 36 months,1
60000,74.7,6.36,0,0,2,12200,2300,1815,100,9,22.99,RENT, 36 months,1
80000,89,25.49,1,0,0,84601,13600,2621,93.3,45,13.99,RENT, 36 months,0
65000,45.7,19.57,0,0,0,157766,18900,8716,92.6,27,9.99,RENT, 60 months,0
63120,67.2,8.47,0,0,1,109000,2400,20288,46.2,15,13.33,MORTGAGE, 36 months,1
92000,69,25.31,0,0,0,231515,42300,14516,100,41,18.84,MORTGAGE, 60 months,0
225000,69,18.48,0,0,0,525937,86350,23654,100,38,19.52,MORTGAGE, 60 months,0
35000,76,27.16,2,0,0,98488,10300,6947,86.7,32,10.99,OWN, 36 months,0
96000,98.5,19.04,0,0,0,69509,10500,5540,93.3,30,13.99,RENT, 36 months,0
160000,44.8,5,1,0,0,69044,43900,4189,81.2,18,7.89,RENT, 36 months,0
50000,95.9,14.67,0,0,0,22043,7400,5064,85.7,7,9.17,OWN, 36 months,0
31000,52.2,30.03,1,0,0,48633,3900,3353,48,27,18.84,OWN, 36 months,0
42000,85,8.46,0,0,0,15600,12300,1190,100,15,12.29,RENT, 36 months,0
40000,89.9,20.46,0,0,0,167167,3300,38576,95,20,8.18,MORTGAGE, 36 months,0
98257,94.2,24,0,0,0,222875,24500,10986,73.1,26,9.99,MORTGAGE, 36 months,0
58392,44.8,31.77,1,1,0,88893,23100,1843,91.7,24,12.29,RENT, 36 months,0
54000,31.8,20.69,1,0,0,71504,19500,3165,90,20,25.89,RENT, 60 months,1
52000,71.4,15.92,1,0,0,34900,16500,1999,100,15,16.99,RENT, 36 months,0
1.00E+05,63.9,17.92,0,0,0,549311,21100,61585,97.1,35,13.33,MORTGAGE, 36 months,0
50000,13.7,4.39,0,0,0,252991,19200,14457,97.6,42,5.93,RENT, 36 months,0
63000,76.5,20.65,0,1,0,55061,5600,3686,100,20,12.29,RENT, 36 months,0
40000,34.3,22.26,0,0,0,72343,28000,2168,100,20,13.99,MORTGAGE, 60 months,1
42000,93.7,11.8,2,0,0,96406,3200,16593,94.3,37,12.69,RENT, 36 months,0
74000,72.2,8.77,0,0,0,29387,8500,2886,100,10,10.99,RENT, 36 months,0
125000,56,20.87,0,0,0,208880,26000,4208,97.4,80,8.18,MORTGAGE, 36 months,0
32500,54.6,6.54,5,0,0,11700,7000,406,70.6,17,18.25,OWN, 36 months,0
39000,5.8,9.35,0,1,0,35500,15500,1107,100,11,12.29,RENT, 36 months,0
145000,70.6,10.16,0,0,0,575715,60900,48395,93.1,29,14.65,MORTGAGE, 60 months,0
52000,90.7,30.37,0,0,0,159071,6100,14511,93.3,15,20.49,MORTGAGE, 60 months,1
44000,68.3,12.93,0,0,0,53013,7200,4036,96.6,33,9.17,OWN, 36 months,0
45000,42.8,14.64,0,0,1,46171,21100,1628,100,17,15.61,OWN, 36 months,1
50000,1.7,17.02,1,1,0,48418,6300,3680,94.3,47,16.55,MORTGAGE, 60 months,0
44000,97.5,31.01,0,0,0,84636,9200,4611,100,34,13.99,RENT, 60 months,1
45000,66.7,21.89,0,0,0,64862,23500,3774,100,30,6.92,RENT, 36 months,0
65000,92.1,36.13,2,0,0,192112,19400,14854,92.9,28,22.99,MORTGAGE, 60 months,0
70000,22.6,15.34,0,0,0,359736,66000,22467,97.2,36,9.17,MORTGAGE, 36 months,0
35000,66.4,11.18,0,0,0,27100,10400,1791,100,9,14.65,RENT, 36 months,0
65000,57.1,37.19,0,0,0,518300,125300,19869,100,28,12.69,MORTGAGE, 36 months,0
28000,73.9,31.38,0,0,0,52089,8900,2715,89.5,20,25.57,RENT, 36 months,1
120000,54.4,5.36,2,0,0,338468,38000,30566,78.3,24,21.67,MORTGAGE, 60 months,0
61000,85.7,32.01,2,0,0,247041,23900,15369,92.9,28,10.99,MORTGAGE, 36 months,1
34500,84.6,9.15,0,0,0,9600,5900,1278,100,17,22.99,MORTGAGE, 60 months,1
104000,40,22.84,0,0,0,461520,25900,19800,100,40,6.92,MORTGAGE, 36 months,0
110000,53.1,16.03,0,0,0,314526,44600,15770,100,39,24.99,OWN, 60 months,0
86000,73.2,31.01,1,0,0,53373,3500,5935,78.3,23,24.99,RENT, 60 months,0
55000,66.7,25.18,0,0,0,291426,34000,25629,92.9,32,11.53,RENT, 36 months,0
40000,76.5,25.62,0,0,0,40282,12200,2310,100,12,10.99,RENT, 36 months,0
75000,27.8,27.33,0,0,0,327263,13500,14677,94.7,38,6.68,MORTGAGE, 36 months,0
104000,94,24.9,0,1,0,90215,24980,6200,97,31,14.65,MORTGAGE, 36 months,1
38984.16,94.4,20.66,0,0,0,103741,9100,11612,100,24,16.99,MORTGAGE, 60 months,1
47000,62.6,15.22,1,0,0,60275,7300,3803,94.4,18,19.52,RENT, 60 months,1
60000,2.2,4.78,4,0,0,410870,5500,99618,83.9,31,11.53,MORTGAGE, 60 months,0
48500,8.7,11.75,1,0,0,31416,8400,2580,90.9,22,12.69,OWN, 36 months,0
105000,74.2,4.34,4,0,0,199391,10500,13852,71.4,30,8.18,MORTGAGE, 36 months,1
34000,81,33.6,0,0,0,36759,6384,2966,94,17,16.55,RENT, 36 months,0
103000,83.4,11.22,3,0,0,420271,12200,24444,83.7,43,6.68,MORTGAGE, 36 months,0
75000,80.5,14.13,0,1,0,62000,12300,2111,100,27,11.53,MORTGAGE, 36 months,0
29900,51.9,7.31,2,0,0,95625,17100,6134,92.7,41,16.99,MORTGAGE, 36 months,1
154081,100.2,12.33,0,0,0,515234,29300,41309,97.6,43,13.99,MORTGAGE, 60 months,0
55000,12.1,7.83,0,0,0,55800,42300,3016,100,7,6.68,RENT, 36 months,0
45000,77.8,6.13,1,0,0,132375,12500,17774,78.9,20,6.68,MORTGAGE, 36 months,0
80000,72.9,19.41,0,0,0,310725,19300,20722,100,23,12.69,MORTGAGE, 60 months,0
73500,97,13.86,1,0,0,42717,14800,6550,95,20,7.89,RENT, 36 months,0
130000,23.8,6.41,4,1,0,93687,6400,6288,80,30,14.65,RENT, 60 months,1
290000,46.7,9.63,0,0,0,748855,25100,51718,85.3,34,9.17,MORTGAGE, 36 months,0
45000,41,5.71,1,0,0,225222,5600,73424,75,12,14.65,MORTGAGE, 60 months,0
65000,55.9,20.35,0,0,0,68888,5000,7292,100,29,12.29,RENT, 36 months,0
110000,22.2,11.92,0,0,0,342220,31400,20001,97.7,44,13.99,MORTGAGE, 60 months,0
38400,51.9,27.69,0,0,0,74750,39100,1619,98,50,17.57,RENT, 60 months,0
45505,0.5,12.55,1,1,0,19166,800,1375,94.1,23,14.65,RENT, 36 months,0
85000,70.1,19.17,0,1,0,145486,9800,5140,100,52,11.53,MORTGAGE, 36 months,0
35818,38.5,19.54,0,1,0,33359,10800,1395,95.5,24,9.17,RENT, 36 months,0
85000,62.4,28.14,0,0,0,100931,4000,9329,100,52,14.65,MORTGAGE, 36 months,0
40000,67.9,26.16,0,1,0,243874,2000,26638,93.7,32,13.99,MORTGAGE, 36 months,1
50000,58.5,31.23,1,0,0,68303,9100,2126,97.3,37,14.65,OWN, 36 months,1
34000,6.9,3,0,0,0,7500,5100,156,75,16,12.69,RENT, 36 months,0
30000,61.5,31.88,1,1,0,45130,4700,2487,95.3,55,20.49,MORTGAGE, 60 months,1
61000,30.5,5.56,3,1,0,275456,3300,44673,83.3,24,8.18,MORTGAGE, 36 months,0
54000,78.6,33.69,1,0,0,228414,25600,7645,97.7,43,13.33,MORTGAGE, 36 months,1
110000,32.4,18.35,0,0,0,89090,41500,4309,95.8,24,13.33,RENT, 60 months,0
250000,75.8,4.35,3,0,0,588806,5300,70836,78.3,23,23.99,MORTGAGE, 60 months,0
80000,94.6,21.56,0,0,0,127641,5000,20523,100,33,13.99,RENT, 36 months,0
60000,81.4,31.9,0,0,0,148783,40100,6949,91.3,24,18.84,RENT, 60 months,0
75000,86.3,10.9,0,0,0,147567,16300,12854,95.7,24,21.67,MORTGAGE, 60 months,0
65300,98.1,27.09,0,0,0,89650,7400,4286,100,31,13.99,RENT, 36 months,0
47000,81.1,16.24,0,0,0,34985,9000,4509,100,8,22.99,RENT, 60 months,0
65000,56.1,14.12,3,1,0,163780,9300,16019,92.1,45,12.29,MORTGAGE, 60 months,0
25000,76.1,13.35,0,1,0,94146,2500,10779,100,13,13.99,MORTGAGE, 36 months,0
9700,95.4,36.51,0,0,0,48201,12400,15876,100,4,21.67,RENT, 36 months,0
42000,94.8,16.08,0,0,0,197500,6600,16099,94.4,18,13.99,MORTGAGE, 60 months,0
50000,24.8,13.58,12,0,0,303200,6300,14943,63.6,34,25.89,MORTGAGE, 60 months,1
35000,98.8,16.02,0,0,0,22600,17100,3446,100,12,19.52,OWN, 60 months,0
92500,29.6,18.66,0,0,0,356946,17200,18634,100,67,14.65,MORTGAGE, 36 months,0
70000,92.1,29.08,0,0,0,106047,13200,13627,100,23,13.99,RENT, 36 months,1
60000,39.2,9.94,3,0,0,147840,9300,20547,82.6,23,9.99,MORTGAGE, 36 months,0
55000,80.1,9.54,0,0,0,304374,22800,59967,95.2,21,9.17,OWN, 60 months,0
62000,9.3,20.13,1,1,0,68624,31600,2472,96.2,26,18.84,MORTGAGE, 60 months,0
63936,71.3,15.32,0,1,0,39303,7700,1118,100,32,15.61,RENT, 60 months,0
132000,22.6,29.81,6,1,1,332477,33200,14292,93.1,71,11.53,RENT, 36 months,0
22000,99.2,30.17,0,0,0,49514,4500,4373,100,11,25.83,RENT, 36 months,1
68423.52,47.1,25.53,0,0,0,216729,14000,9439,100,36,11.53,MORTGAGE, 36 months,0
